PES1201901684,PES1UG19CS025,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901685,PES1UG19EC351,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901686,PES1UG19CS264,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901687,PES1UG19ME036,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901688,PES1UG19EC275,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901689,PES1UG19CS236,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901690,PES1UG19EC134,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901691,PES1UG19ME085,Sem-3,Section B,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901692,PES1UG19CS461,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901693,PES1UG19CS156,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901694,PES1UG19EC180,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901695,PES1UG19BH021,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901696,PES1UG19EC131,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901697,PES1UG19CS397,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901698,PES1UG19EC151,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901699,PES1UG19BT046,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901700,PES1UG19CS242,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901701,PES1UG19CS539,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901702,PES1UG19EE056,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901703,PES1UG19ME154,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901704,PES1UG19EC030,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901705,PES1UG19EC055,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901706,PES1UG19CS306,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901707,PES1UG19ME109,Sem-3,Section B,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901708,PES1UG19EC078,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901709,PES1UG19EE021,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901710,PES1UG19EE058,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901711,PES1UG19CS038,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901712,PES1UG19EC164,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901713,1U19ME079,Sem-1,Section S,Physics Cycle,S & H (RR Campus),ME,PES University (Ring Road)
PES1201901714,PES1UG19ME048,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901715,PES1UG19CS399,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901716,PES1UG19CS340,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901717,PES1UG19ME201,Sem-3,Section D,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901718,PES1UG19BB186,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901719,PES1UG19BB092,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901720,PES1UG19BB097,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901721,PES1UG19EE082,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901722,PES1UG19BD032,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901723,PES1UG19BB015,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901724,PES1UG19BH054,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901725,PES1UG19AL001,Section A,NA,BA,LLB,BA LLB,PES University (Ring Road)
PES1201901726,PES1UG19CS350,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901727,PES1UG19EC272,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901728,PES1UG19CS113,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901729,PES1UG19CS105,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901730,PES1UG19CS462,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901731,PES1UG19EC132,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901732,PES1UG19EC291,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901733,PES1UG19EC032,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901734,PES1UG19CS145,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901735,PES1UG19EC297,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901736,PES1UG19CS112,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901737,1U19CS068,,,NA,,CSE,
PES1201901738,PES1UG19CS543,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901739,PES1UG19BH051,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901740,PES1UG19BB094,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901741,PES1UG19BH022,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901742,PES1UG19BB132,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901743,PES1UG19BL029,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901744,PES1UG19CS279,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901745,PES1UG19BL005,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901746,PES1UG19BD034,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901747,PES1UG19CS116,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901748,PES1UG19CS084,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901749,PES1UG19EC813,Sem-5,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901750,PES1UG19BH002,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901751,PES1UG19EC228,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901752,PES1UG19EE107,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901753,PES1UG19BH025,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901754,PES1UG19CS524,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901755,1U19BL901,Sem-7,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901756,PES1UG19BD022,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901757,PES1UG19CS317,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901758,PES1UG19BH043,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901759,PES1UG19CS445,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901760,PES1UG19BL016,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901761,PES1UG19CS035,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901762,PES1UG19CS581,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901763,PES1UG19CS029,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901764,PES1UG19BL001,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901765,PES1UG19CS538,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901766,PES1UG19CS383,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901767,PES1UG19CS401,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901768,PES1UG19BB019,Sem-1,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901769,PES1UG19ME091,Sem-3,Section B,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901770,PES1UG19BB121,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901771,PES1UG19BA025,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901772,PES1UG19BL004,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901773,PES1UG19BB128,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901774,PES1UG19BB112,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901775,PES1UG19BH030,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901776,PES1UG19BB200,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901777,PES1UG19BB110,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901778,PES1UG19BB194,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901779,PES1UG19BB020,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901780,PES1UG19BB034,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901781,PES1UG19BB049,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901782,PES1UG19BB042,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901783,PES1UG19BB175,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901784,PES1UG19BB161,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901785,PES1UG19EC300,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901786,PES1UG19CS067,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901787,PES1UG19EC195,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901788,PES1UG19EC230,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901789,PES1UG19CS119,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901790,PES1UG19BB129,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901791,PES1UG19BB127,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901792,PES1UG19EE020,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901793,PES1UG19CS482,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901794,PES1UG19CS544,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901795,PES1UG19EC090,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901796,PES1UG19CS537,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901797,PES1UG19EC130,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901798,PES1UG19CS330,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901799,PES1UG19CS095,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901800,PES1UG19EE009,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901801,PES1UG19CS532,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901802,PES1UG19EC050,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901803,PES1UG19EC162,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901804,PES1UG19CS292,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901805,PES1UG19CS458,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901806,PES1UG19EC005,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901807,PES1UG19EC004,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901808,PES1UG19ME115,Sem-3,Section B,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901809,PES1UG19CS023,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901810,PES1UG19CS002,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901811,PES1UG19CS054,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901812,PES1UG19CS561,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901813,PES1UG19CS208,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901814,PES1UG19EC145,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901815,PES1UG19EC320,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901816,PES1UG19EC903,Sem-3,Section G,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901817,PES1UG19EC023,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901818,PES1UG19EC314,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901819,PES1UG19CS172,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901820,PES1UG19CS410,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901821,PES1UG19ME173,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901822,PES1UG19EC341,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901823,PES1UG19CS022,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901824,PES1UG19EC118,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901825,PES1UG19CS109,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901826,PES1UG19EC028,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901827,PES1UG19CS257,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901828,PES1UG19CS202,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901829,PES1UG19EC205,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901830,PES1UG19EC310,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901831,PES1UG19CS430,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901832,PES1UG19EC299,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901833,PES1UG19CS294,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901834,PES1UG19EC096,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901835,PES1UG19CS323,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901836,PES1UG19CS219,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901837,PES1UG19BA009,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901838,PES1UG19CS003,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901839,PES1UG19BT002,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road
PES1201901839,PES1UG19BT002,CIE - Level1(Odd Sem),Section A,NA,CIE,BT,PES University (Ring Road)
PES1201901840,PES1UG19CS182,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901841,PES1UG19EE900,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901842,PES1UG19CS421,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901843,PES1UG19EC171,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901844,PES1UG19CS367,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901845,PES1UG19ME231,Sem-3,Section D,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901846,PES1UG19CS368,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901847,PES1UG19EC290,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901848,PES1UG19EC065,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901849,PES1UG19CS413,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901850,PES1UG19ME210,Sem-3,Section D,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901851,PES1UG19EE047,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901852,PES1UG19CS046,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901853,PES1UG19ME138,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901854,PES1UG19ME060,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901855,PES1UG19CS071,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901856,PES1UG19EC085,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901857,PES1UG19CS045,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901858,PES1UG19EC214,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901859,PES1UG19EC348,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901860,PES1UG19EC219,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901861,PES1UG19ME058,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901862,PES1UG19ME017,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901863,PES1UG19CS245,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901864,PES1UG19BB155,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901865,PES1UG19CS439,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901866,PES1UG19EC220,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901867,PES1UG19CS140,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901868,PES1UG19CS243,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road
PES1201901868,PES1UG19CS243,CIE - Level1(Odd Sem),Section A,NA,CIE,CSE,PES University (Ring Road)
PES1201901869,PES1UG19CS039,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901870,PES1UG19CS392,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901871,PES1UG19CS141,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901872,PES1UG19EE113,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901873,PES1UG19CS377,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901874,PES1UG19EE030,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901875,PES1UG19CS241,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901876,PES1UG19EE096,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901877,PES1UG19EC175,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901878,PES1UG19CS021,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901879,PES1UG19CS512,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901880,PES1UG19CS052,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901881,PES1UG19EE071,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901882,PES1UG19CS517,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901883,PES1UG19CS475,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901884,PES1UG19CS277,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901885,PES1UG19EC182,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901886,PES1UG19CS545,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901887,PES1UG19EC250,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901888,PES1UG19EC191,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901889,PES1UG19CS161,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901890,PES1UG19EC216,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901891,PES1UG19EE033,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901892,PES1UG19BT042,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901893,PES1UG19EE083,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901894,PES1UG19EC172,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901895,PES1UG19EC334,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901896,PES1UG19CS134,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901897,PES1UG19CS515,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901898,PES1UG19CS158,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901899,PES1UG19CV028,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901900,PES1UG19CS551,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901901,PES1UG19CS240,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901902,PES1UG19EC210,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901903,PES1UG19CS009,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901904,PES1UG19ME136,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901905,PES1UG19BT057,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901906,PES1UG19ME075,Sem-3,Section B,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901907,PES1UG19EC253,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901908,PES1UG19CS500,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901909,PES1UG19EC193,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901910,PES1UG19BT048,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901911,PES1UG19CS343,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901912,PES1UG19CV022,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901913,PES1UG19EC350,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901914,PES1UG19EC303,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901915,PES1UG19EC321,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901916,PES1UG19EC142,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901917,PES1UG19EC200,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901918,PES1UG19CS365,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901919,PES1UG19EC267,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901920,PES1UG19EE018,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901921,PES1UG19CV020,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901922,PES1UG19EC231,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901923,PES1UG19CS357,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901924,PES1UG19EC188,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road
PES1201901924,PES1UG19EC188,CIE - Level1(Odd Sem),Section A,NA,CIE,ECE,PES University (Ring Road)
PES1201901925,PES1UG19EC358,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901926,PES1UG19CS027,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901927,PES1UG19CS304,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901928,PES1UG19CS495,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901929,PES1UG19CS018,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901930,PES1UG19EC052,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901931,PES1UG19CS262,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901932,PES1UG19CS457,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
